# Description
# The file describes the Fiorano circuit starting from Google Earth kml files.
# Distance (widths) from reference line of left/right borders
#  both with and witout kerbs are included.
# Generation date:       18-Jan-2024
# Names of source data files:
# - Barcellona_no_kerbs.kml
# - Barcellona_no_kerbs.kml
# Finish line origin local coordinates (ENU)
#! x0     =   0.00000000
#! y0     =   0.00000000
#! z0     =   0.00000000
#! theta0 =   1.0471975511966
# Finish line origin geodesic coordinates
#! FinishLineLatitude  =        41.57002161792151
#! FinishLineLongitude =        2.261219488424878
#! FinishLineAltitude  =   -0.0003639594013644755
abscissa	curvature	dir_mid_line	x_mid_line	y_mid_line	elevation	slope	banking	torsion	upsilon	width_no_kerbs_L	width_no_kerbs_R	width_kerbs_L	width_kerbs_R	width_kerbsMod_and_Constraint_MLT_L	width_kerbsMod_and_Constraint_MLT_R
29.2053856859266	-0.0613707337353175	-1.85268073536995	-17.4178246254024	-20.9899450083768	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
29.4447740931883	-0.0494685972540288	-1.86594756082369	-17.4859921854395	-21.2194208286879	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
29.68416250045	-0.0375664607727402	-1.87636515278217	-17.5568726019745	-21.4480739659167	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
29.9235509077117	-0.0256643242914515	-1.88393351124538	-17.6298065523167	-21.6760809268376	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
30.1629393149734	-0.0292491848412338	-1.8897960524454	-17.7041935058304	-21.9036182547039	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
30.402327722235	-0.0424545324714134	-1.89837857178651	-17.780184482287	-22.1306244847228	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
30.6417161294967	-0.055659880101593	-1.91012229826414	-17.858478377078	-22.3568460932275	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
30.8811045367584	-0.0688652277317724	-1.9250272318783	-17.9397791986385	-22.5820036474677	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
31.1204929440201	-0.082070575361952	-1.94309337262899	-18.0247802786207	-22.8057894076917	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
31.3598813512818	-0.095275922992132	-1.9643207205162	-18.1141608701989	-23.0278609428899	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
31.5992697585435	-0.0993946349442054	-1.98832932870327	-18.2085725150255	-23.2478392620462	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
31.8386581658052	-0.0865890143887329	-2.01059049349854	-18.3081292267582	-23.465538374111	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
32.0780465730669	-0.0737833938332604	-2.02978614118503	-18.4121773344885	-23.6811283562892	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
32.3174349803286	-0.0609777732777878	-2.04591627176275	-18.5200174427505	-23.894847979468	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
32.5568233875903	-0.048172152722315	-2.0589808852317	-18.6309661094623	-24.1069714977994	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
32.796211794852	-0.0353665321668425	-2.06897998159187	-18.7443538564643	-24.31780211736	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
33.0356002021137	-0.0239653508596849	-2.07592720599304	-18.8595228080493	-24.5276656245736	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
33.2749886093754	-0.0284619064199397	-2.08220244480168	-18.9760059020602	-24.7368026853584	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
33.5143770166371	-0.0329584619801947	-2.08955410688404	-19.0939111542369	-24.945141118788	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
33.7537654238987	-0.0374550175404495	-2.09798219224014	-19.21345639889	-25.1525426730243	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
